domain_name,response_code,blockpage,cloudflare_blockpage,number_of_script_tags,dns_name,address,ip_response_code,ip_blockpage,ip_cloudflare_blockpage,ip_number_of_script_tags,default_dns,isp_name_speedtest,time_date,domain_is_live_anywhere,domain_request_works,ip_is_live_anywhere,ip_is_live_in_other_ISPs,ip_request_works,default_dns_returns_different_ip_addresses,default_dns_returns_different_script_tags,public_dns_ips_not_mode
https://animehd47.com/,ERROR,0,0,,MyDNS,13.55.47.48,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,54.253.238.204,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,GoogleDNS,172.67.203.15,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,GoogleDNS,104.21.85.65,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,Cloudflare,172.67.203.15,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,Cloudflare,104.21.85.65,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,MyDNS,101.167.166.53,200,False,False,0.0,1,Telstra Internet,7/06/2021 17:47,True,False,True,True,True,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,101.167.164.53,200,False,False,0.0,1,Telstra Internet,7/06/2021 17:47,True,False,True,True,True,True,True,True
https://animehd47.com/,ERROR,0,0,,GoogleDNS,104.21.85.65,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,GoogleDNS,172.67.203.15,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,Cloudflare,172.67.203.15,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,Cloudflare,104.21.85.65,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,GoogleDNS,104.21.85.65,403,False,True,1.0,0,Optus,8/06/2021 13:50,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,GoogleDNS,172.67.203.15,403,False,True,1.0,0,Optus,8/06/2021 13:50,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,Cloudflare,104.21.85.65,403,False,True,1.0,0,Optus,8/06/2021 13:50,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,Cloudflare,172.67.203.15,403,False,True,1.0,0,Optus,8/06/2021 13:50,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,MyDNS,54.66.190.248,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,3.106.3.198,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,13.55.47.48,451,True,False,1.0,1,Optus,8/06/2021 14:13,True,False,True,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,54.253.238.204,200,False,False,32.0,1,Optus,8/06/2021 14:13,True,False,True,False,True,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,54.153.204.20,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,True,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,54.66.245.151,451,True,False,1.0,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,3.25.33.182,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,54.153.157.207,403,False,False,0.0,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,54.79.151.102,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,52.65.137.153,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,52.64.187.135,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,True,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,13.211.83.158,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,13.210.160.129,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,True,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,MyDNS,54.66.147.144,ERROR,False,False,,1,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,True
https://animehd47.com/,ERROR,0,0,,GoogleDNS,104.21.85.65,403,False,True,1.0,0,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,GoogleDNS,172.67.203.15,403,False,True,1.0,0,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,Cloudflare,172.67.203.15,403,False,True,1.0,0,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,False
https://animehd47.com/,ERROR,0,0,,Cloudflare,104.21.85.65,403,False,True,1.0,0,Optus,8/06/2021 14:13,True,False,False,False,False,True,True,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,MyDNS,151.101.1.195,ERROR,False,False,,1,Australian Academic and Research Network,8/06/2021 16:48,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,MyDNS,151.101.65.195,ERROR,False,False,,1,Australian Academic and Research Network,8/06/2021 16:48,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,GoogleDNS,151.101.1.195,ERROR,False,False,,0,Australian Academic and Research Network,8/06/2021 16:48,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,GoogleDNS,151.101.65.195,ERROR,False,False,,0,Australian Academic and Research Network,8/06/2021 16:48,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,Cloudflare,151.101.1.195,ERROR,False,False,,0,Australian Academic and Research Network,8/06/2021 16:48,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,Cloudflare,151.101.65.195,ERROR,False,False,,0,Australian Academic and Research Network,8/06/2021 16:48,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,MyDNS,151.101.65.195,ERROR,False,False,,1,Optus,8/06/2021 16:57,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,MyDNS,151.101.1.195,ERROR,False,False,,1,Optus,8/06/2021 16:57,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,GoogleDNS,151.101.1.195,ERROR,False,False,,0,Optus,8/06/2021 16:57,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,GoogleDNS,151.101.65.195,ERROR,False,False,,0,Optus,8/06/2021 16:57,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,Cloudflare,151.101.1.195,ERROR,False,False,,0,Optus,8/06/2021 16:57,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,Cloudflare,151.101.65.195,ERROR,False,False,,0,Optus,8/06/2021 16:57,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,MyDNS,151.101.1.195,ERROR,False,False,,1,Telstra Internet,8/06/2021 17:06,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,MyDNS,151.101.65.195,ERROR,False,False,,1,Telstra Internet,8/06/2021 17:06,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,GoogleDNS,151.101.1.195,ERROR,False,False,,0,Telstra Internet,8/06/2021 17:06,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,GoogleDNS,151.101.65.195,ERROR,False,False,,0,Telstra Internet,8/06/2021 17:06,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,Cloudflare,151.101.1.195,ERROR,False,False,,0,Telstra Internet,8/06/2021 17:06,True,True,False,False,False,False,False,False
https://clouddoc-authorize.firebaseapp.com,200,0,0,3.0,Cloudflare,151.101.65.195,ERROR,False,False,,0,Telstra Internet,8/06/2021 17:06,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,MyDNS,104.26.7.61,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,MyDNS,172.67.73.111,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,MyDNS,104.26.6.61,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,GoogleDNS,104.26.6.61,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,GoogleDNS,172.67.73.111,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,GoogleDNS,104.26.7.61,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,Cloudflare,172.67.73.111,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,Cloudflare,104.26.7.61,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,200,0,0,13.0,Cloudflare,104.26.6.61,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://cuevana3.io/,ERROR,0,0,,MyDNS,54.153.157.207,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,54.79.151.102,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,52.65.137.153,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,52.64.187.135,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,13.211.83.158,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,13.210.160.129,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,54.66.147.144,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,54.66.190.248,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,3.106.3.198,451,True,False,1.0,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,13.55.47.48,200,False,False,32.0,1,Optus,7/06/2021 17:27,True,False,True,False,True,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,54.253.238.204,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,54.153.204.20,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,3.25.33.182,451,True,False,1.0,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,54.66.245.151,403,False,False,0.0,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://cuevana3.io/,ERROR,0,0,,GoogleDNS,104.26.7.61,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,GoogleDNS,104.26.6.61,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,GoogleDNS,172.67.73.111,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,Cloudflare,104.26.6.61,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,Cloudflare,172.67.73.111,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,Cloudflare,104.26.7.61,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,MyDNS,101.167.164.53,200,False,False,0.0,1,Telstra Internet,7/06/2021 17:47,True,False,True,True,True,True,True,True
https://cuevana3.io/,ERROR,0,0,,MyDNS,101.167.166.53,200,False,False,0.0,1,Telstra Internet,7/06/2021 17:47,True,False,True,True,True,True,True,True
https://cuevana3.io/,ERROR,0,0,,GoogleDNS,172.67.73.111,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,GoogleDNS,104.26.6.61,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,GoogleDNS,104.26.7.61,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,Cloudflare,104.26.6.61,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,Cloudflare,104.26.7.61,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://cuevana3.io/,ERROR,0,0,,Cloudflare,172.67.73.111,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://deltaflights.org/,406,0,0,0.0,MyDNS,192.254.234.165,406,False,False,0.0,1,Australian Academic and Research Network,8/06/2021 16:48,False,False,False,False,False,False,False,False
https://deltaflights.org/,406,0,0,0.0,GoogleDNS,192.254.234.165,406,False,False,0.0,0,Australian Academic and Research Network,8/06/2021 16:48,False,False,False,False,False,False,False,False
https://deltaflights.org/,406,0,0,0.0,Cloudflare,192.254.234.165,406,False,False,0.0,0,Australian Academic and Research Network,8/06/2021 16:48,False,False,False,False,False,False,False,False
https://deltaflights.org/,406,0,0,0.0,MyDNS,192.254.234.165,406,False,False,0.0,1,Optus,8/06/2021 16:57,False,False,False,False,False,False,False,False
https://deltaflights.org/,406,0,0,0.0,GoogleDNS,192.254.234.165,406,False,False,0.0,0,Optus,8/06/2021 16:57,False,False,False,False,False,False,False,False
https://deltaflights.org/,406,0,0,0.0,Cloudflare,192.254.234.165,406,False,False,0.0,0,Optus,8/06/2021 16:57,False,False,False,False,False,False,False,False
https://deltaflights.org/,406,0,0,0.0,MyDNS,192.254.234.165,406,False,False,0.0,1,Telstra Internet,8/06/2021 17:06,False,False,False,False,False,False,False,False
https://deltaflights.org/,406,0,0,0.0,GoogleDNS,192.254.234.165,406,False,False,0.0,0,Telstra Internet,8/06/2021 17:06,False,False,False,False,False,False,False,False
https://deltaflights.org/,406,0,0,0.0,Cloudflare,192.254.234.165,406,False,False,0.0,0,Telstra Internet,8/06/2021 17:06,False,False,False,False,False,False,False,False
https://ibit.to,200,0,0,7.0,MyDNS,104.21.18.193,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://ibit.to,200,0,0,7.0,MyDNS,172.67.183.74,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://ibit.to,200,0,0,7.0,GoogleDNS,104.21.18.193,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://ibit.to,200,0,0,7.0,GoogleDNS,172.67.183.74,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://ibit.to,200,0,0,7.0,Cloudflare,172.67.183.74,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://ibit.to,200,0,0,7.0,Cloudflare,104.21.18.193,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://ibit.to,ERROR,0,0,,MyDNS,54.79.151.102,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,52.65.137.153,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,52.64.187.135,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,13.211.83.158,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,13.210.160.129,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,54.66.147.144,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,54.66.190.248,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,3.106.3.198,451,True,False,1.0,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,13.55.47.48,200,False,False,32.0,1,Optus,7/06/2021 17:27,True,False,True,False,True,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,54.253.238.204,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,54.153.204.20,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,3.25.33.182,451,True,False,1.0,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,54.66.245.151,403,False,False,0.0,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,54.153.157.207,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://ibit.to,ERROR,0,0,,GoogleDNS,172.67.183.74,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://ibit.to,ERROR,0,0,,GoogleDNS,104.21.18.193,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://ibit.to,ERROR,0,0,,Cloudflare,104.21.18.193,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://ibit.to,ERROR,0,0,,Cloudflare,172.67.183.74,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://ibit.to,ERROR,0,0,,MyDNS,101.167.164.53,200,False,False,0.0,1,Telstra Internet,7/06/2021 17:47,True,False,True,True,True,True,True,True
https://ibit.to,ERROR,0,0,,MyDNS,101.167.166.53,200,False,False,0.0,1,Telstra Internet,7/06/2021 17:47,True,False,True,True,True,True,True,True
https://ibit.to,ERROR,0,0,,GoogleDNS,104.21.18.193,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://ibit.to,ERROR,0,0,,GoogleDNS,172.67.183.74,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://ibit.to,ERROR,0,0,,Cloudflare,172.67.183.74,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://ibit.to,ERROR,0,0,,Cloudflare,104.21.18.193,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://intimki.com/,200,0,0,9.0,MyDNS,95.181.152.88,404,False,False,0.0,1,Optus,8/06/2021 14:43,True,True,False,False,False,False,False,False
https://intimki.com/,200,0,0,9.0,GoogleDNS,95.181.152.88,404,False,False,0.0,0,Optus,8/06/2021 14:43,True,True,False,False,False,False,False,False
https://intimki.com/,200,0,0,9.0,Cloudflare,95.181.152.88,404,False,False,0.0,0,Optus,8/06/2021 14:43,True,True,False,False,False,False,False,False
https://intimki.com/,200,0,0,9.0,MyDNS,95.181.152.88,404,False,False,0.0,1,Australian Academic and Research Network,8/06/2021 15:10,True,True,False,False,False,False,False,False
https://intimki.com/,200,0,0,9.0,GoogleDNS,95.181.152.88,404,False,False,0.0,0,Australian Academic and Research Network,8/06/2021 15:10,True,True,False,False,False,False,False,False
https://intimki.com/,200,0,0,9.0,Cloudflare,95.181.152.88,404,False,False,0.0,0,Australian Academic and Research Network,8/06/2021 15:10,True,True,False,False,False,False,False,False
https://intimki.com/,200,0,0,9.0,MyDNS,95.181.152.88,404,False,False,0.0,1,Telstra Internet,8/06/2021 15:39,True,True,False,False,False,False,False,False
https://intimki.com/,200,0,0,9.0,GoogleDNS,95.181.152.88,404,False,False,0.0,0,Telstra Internet,8/06/2021 15:39,True,True,False,False,False,False,False,False
https://intimki.com/,200,0,0,9.0,Cloudflare,95.181.152.88,404,False,False,0.0,0,Telstra Internet,8/06/2021 15:39,True,True,False,False,False,False,False,False
https://kat.sx/,200,0,0,10.0,MyDNS,104.21.67.160,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://kat.sx/,200,0,0,10.0,MyDNS,172.67.177.245,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://kat.sx/,200,0,0,10.0,GoogleDNS,104.21.67.160,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://kat.sx/,200,0,0,10.0,GoogleDNS,172.67.177.245,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://kat.sx/,200,0,0,10.0,Cloudflare,172.67.177.245,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://kat.sx/,200,0,0,10.0,Cloudflare,104.21.67.160,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://kat.sx/,ERROR,0,0,,MyDNS,52.64.187.135,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,13.211.83.158,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,13.210.160.129,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,54.66.147.144,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,54.66.190.248,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,3.106.3.198,451,True,False,1.0,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,13.55.47.48,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,54.153.204.20,200,False,False,32.0,1,Optus,7/06/2021 17:27,True,False,True,False,True,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,54.253.238.204,451,True,False,1.0,1,Optus,7/06/2021 17:27,True,False,True,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,54.66.245.151,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,3.25.33.182,403,False,False,0.0,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,54.153.157.207,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,54.79.151.102,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,52.65.137.153,ERROR,False,False,,1,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,True
https://kat.sx/,ERROR,0,0,,GoogleDNS,104.21.67.160,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://kat.sx/,ERROR,0,0,,GoogleDNS,172.67.177.245,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://kat.sx/,ERROR,0,0,,Cloudflare,104.21.67.160,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://kat.sx/,ERROR,0,0,,Cloudflare,172.67.177.245,403,False,True,1.0,0,Optus,7/06/2021 17:27,True,False,False,False,False,True,True,False
https://kat.sx/,ERROR,0,0,,MyDNS,101.167.166.53,200,False,False,0.0,1,Telstra Internet,7/06/2021 17:47,True,False,True,True,True,True,True,True
https://kat.sx/,ERROR,0,0,,MyDNS,101.167.164.53,200,False,False,0.0,1,Telstra Internet,7/06/2021 17:47,True,False,True,True,True,True,True,True
https://kat.sx/,ERROR,0,0,,GoogleDNS,104.21.67.160,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://kat.sx/,ERROR,0,0,,GoogleDNS,172.67.177.245,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://kat.sx/,ERROR,0,0,,Cloudflare,172.67.177.245,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://kat.sx/,ERROR,0,0,,Cloudflare,104.21.67.160,403,False,True,1.0,0,Telstra Internet,7/06/2021 17:47,True,False,False,False,False,True,True,False
https://katcr.to/,200,0,0,6.0,MyDNS,104.21.64.163,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://katcr.to/,200,0,0,6.0,MyDNS,172.67.152.196,403,False,True,1.0,1,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
https://katcr.to/,200,0,0,6.0,GoogleDNS,172.67.152.196,403,False,True,1.0,0,Australian Academic and Research Network,7/06/2021 17:07,True,True,False,False,False,False,False,False
